_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
697,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,14024,3598,413,10.090650948,11624,2.3593494303,7806,1048,165,4.9487322786,5430,3.4369996931,6218,1585,53,16.545751805,6194,1.4146221254,2550,248
698,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,7542,1862,314,7.7963736409,6541,2.0210996025,3934,422,105,3.6973401401,2994,2.3818498107,3608,423,7,12.265774359,3547,1.7165926605,1440,209
699,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,10427,3784,258,7.579695875,9693,2.0197062313,5599,1426,144,3.9005467246,4882,2.4965001821,4828,439,0,11.846381064,4811,1.5358758285,2358,114
700,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,14068,1305,218,3.1773095955,8890,2.0697337833,13325,1202,203,3.0924432354,8152,2.1597295142,743,0,0,4.6993072379,738,1.075634598,103,15
701,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,4028,827,133,5.7325722029,3253,1.955977303,3112,496,46,3.3096769673,2348,2.1724681762,916,130,20,13.964067807,905,1.3942971148,331,87
702,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,5892,858,100,3.2987160085,4811,1.8114820204,4934,530,88,2.6912915484,3873,2.034311616,958,15,1,6.4271421944,938,0.891419095,328,12
703,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,6334,1007,107,4.6242684542,4801,2.2079061075,4866,532,54,3.4907885213,3375,2.5975052675,1468,61,7,8.3814301393,1426,1.2858183341,475,53
704,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,5518,781,62,3.8923743506,3964,2.1771096115,4606,496,46,3.1290116756,3084,2.42204082,912,25,3,7.7476906676,880,1.3187370581,285,16
705,2026-2027,4,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,4611,862,148,4.795286031,3916,1.6587385796,3821,599,83,3.1629360406,3128,1.8667791809,790,89,10,12.690487693,788,0.8329124365,263,65
706,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MRC DE COATICOOK,51247617,7214,601,213,2.3177007285,5639,1.6785272704,6235,440,182,2.1249576762,4671,1.7498617355,979,1,1,3.5452318125,968,1.3343089991,161,31
707,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,7557,1742,217,6.728815447,5948,3.3287734439,5459,850,100,4.6919928355,3888,3.8663108711,2098,272,49,12.028631766,2060,2.3142367853,892,117
708,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,5382,815,200,4.4459347516,4579,2.9796446944,4698,559,153,3.8850858521,3900,3.1707094017,684,17,0,8.2980811404,679,1.8822185403,256,47
709,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,5261,970,158,5.2160935289,4471,3.0394303412,4354,654,106,4.1734857475,3566,3.305791581,907,61,3,10.221070685,905,1.98987876,316,52
710,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,15780,2440,348,8.5329995775,12774,3.1586725641,8900,664,128,6.6504550562,5905,5.1635873553,6880,582,15,10.968267926,6869,1.4351288397,1776,220
711,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,14776,3512,1711,11.48856479,12483,2.9235760634,7359,980,390,5.7739932962,5077,4.357189285,7417,1523,304,17.158449058,7406,1.9407980016,2532,1321
712,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,9858,1890,303,8.7855531886,7757,3.8165236059,6949,701,104,5.1760425161,4884,4.2905814906,2909,779,83,17.40792846,2873,3.0106417024,1189,199
713,2026-2027,4,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,13262,2304,753,9.7388378659,9805,4.3686677999,9186,931,302,7.2615177081,5757,5.7083865536,4076,835,41,15.321924954,4048,2.4633414992,1373,451
714,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,51236297,26258,4084,2538,11.647248415,19648,2.8059869679,15138,1096,706,7.2341251596,8609,4.6213613983,11120,2829,237,17.654969624,11039,1.3902284325,2988,1832
715,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHU SAINTE-JUSTINE,51222800,22178,1,654,4.9633254426,19679,1.5590756362,13660,1,225,4.0648953758,11292,2.0172888377,8518,69,1,6.4041043477,8387,0.9421514116,0,429
716,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL DE LACHINE,51228310,6904,1254,206,11.192852372,5297,3.3663973843,5268,631,74,4.9330889332,3677,3.676096531,1636,590,367,31.349596747,1620,2.6634567901,623,132
717,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,11611,1539,1535,14.588386085,10047,1.528843657,6130,436,340,5.4529427678,4606,2.2517111135,5481,1557,768,24.805548562,5441,0.9169106476,1103,1195
718,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL ROYAL VICTORIA,51223295,16543,3048,431,16.761129984,12894,3.880441032,9378,717,177,8.537901353,5857,5.7555434143,7165,2574,1187,27.524205784,7037,2.3197653672,2331,254
719,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,L'HÔPITAL DE MONTRÉAL POUR ENFANTS,51223279,21852,5,782,5.3412309705,20526,1.3422703725,16521,1,233,4.2980519743,15206,1.5290654639,5331,216,8,8.5740878822,5320,0.8083594403,4,549
720,2026-2027,4,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,51248201,7289,2096,191,8.1390063795,6902,1.6965361892,5053,1089,162,3.8163981243,4667,1.880734888,2236,651,60,17.907405088,2235,1.3119029331,1007,29
721,2026-2027,4,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,31340,6469,1781,11.374141176,26778,2.6681230342,12214,948,210,4.061312724,8084,3.0570233726,19126,3511,1229,16.044165577,18694,2.4999476659,5521,1571
722,2026-2027,4,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE VERDUN,51218097,14334,2441,774,8.3728969001,12120,2.2786784928,9827,946,299,4.7220372161,7626,2.8456322668,4507,1036,70,16.333180485,4494,1.3165980567,1495,475
723,2026-2027,4,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL NOTRE-DAME,51236313,12621,1749,1693,11.81955339,10821,2.0640941225,7759,435,557,5.3077966806,5978,2.8374767667,4862,1067,276,22.211309932,4843,1.109462397,1314,1136
724,2026-2027,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL MAISONNEUVE-ROSEMONT,12934659,23302,4395,1519,11.535330038,15847,4.050994808,14473,1342,344,5.4048311415,7057,5.6933046384,8829,3191,753,21.584793232,8790,2.7324759828,3053,1175
725,2026-2027,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL SANTA CABRINI,51235919,12407,3246,403,12.39167551,9343,3.138257846,6630,672,146,5.0877413273,3600,4.7502083333,5777,1844,488,20.774068384,5743,2.1278065568,2574,257
726,2026-2027,4,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,51235307,1783,59,1779,15.401207391,1733,1.3441278772,820,13,816,2.9980572493,770,1.321518759,963,351,130,25.962560575,963,1.3622057805,46,963
727,2026-2027,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,11166,2432,797,9.9436291719,9600,2.7659390625,6673,735,235,5.7031530463,5124,3.5032121715,4493,842,61,16.241580916,4476,1.921929364,1697,562
728,2026-2027,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE LASALLE,51224392,9190,1540,308,9.6068882239,7257,3.7294514492,6881,624,109,6.019455344,4968,4.4712996511,2309,694,197,20.297717867,2289,2.1193588903,916,199
729,2026-2027,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DOUGLAS,51235190,1830,52,1807,7.9556549787,1708,1.8890547749,1000,33,981,3.6408944444,878,1.8739401417,830,32,0,13.154161647,830,1.9050435074,19,826
730,2026-2027,4,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL DU LAKESHORE,51228278,12754,3300,594,16.483480891,10022,3.1446703364,7313,866,77,6.9770068903,4621,4.3275556638,5441,2113,1084,29.260699116,5401,2.1326145878,2434,517
731,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,2639,344,58,3.7877402004,2400,1.644809838,2522,316,56,3.6195066746,2283,1.6541255414,117,2,0,7.4141073124,117,1.463034188,28,2
732,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,3374,551,74,3.208078443,2686,1.6624587367,3164,481,65,3.0991785188,2476,1.7385053177,210,0,0,4.8488373016,210,0.7658333333,70,9
733,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,12296,1897,1524,14.997955659,8038,7.3148435556,6832,626,290,8.4778698283,2926,8.3299591782,5464,1759,592,23.150449508,5112,6.7338129782,1271,1234
734,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,11671,2505,390,14.052318591,7857,6.2411094495,6488,634,192,8.44232245,3004,7.2296938341,5183,1646,491,21.074825819,4853,5.6291771413,1871,198
735,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,4585,675,268,6.535644917,3834,2.4993957573,3410,351,143,3.4938101173,2686,2.5977245181,1175,230,82,15.363437825,1148,2.2693338657,324,125
736,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,7768,1054,279,9.4302401591,5629,4.6648867965,5638,456,110,5.3139383055,3543,5.1344548719,2130,632,201,20.325878586,2086,3.867341403,598,169
737,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,4011,502,142,5.2274718136,3362,2.3845721793,3584,385,102,4.2247941468,2940,2.4123398526,427,46,4,13.643389279,422,2.1911196682,117,40
738,2026-2027,4,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,6080,571,131,5.5523288103,4586,3.4915884092,5370,390,100,4.5643888372,3885,3.6481414271,710,90,8,13.024494523,701,2.6239586305,181,31
739,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA SARRE,51247559,5622,867,275,4.9045389146,4836,2.412694433,4391,499,196,3.9404395354,3625,2.5917051341,1231,50,1,8.3434994133,1211,1.876844894,368,79
740,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TÉMISCAMING-KIPAWA,51247476,1631,224,107,3.2160937394,1493,1.1791125251,1554,205,97,2.6547608323,1416,1.1963335687,77,16,2,14.54481241,77,0.8624242424,19,10
741,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE VILLE-MARIE,51247542,3831,638,261,5.9437258186,3219,3.1585326706,3207,421,196,4.5878765201,2609,3.2789854563,624,83,11,12.912008992,610,2.6433501821,217,65
742,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,7273,884,319,5.0024807889,6606,1.889186598,5305,407,196,3.3728230705,4663,2.1827538304,1968,142,4,9.395435157,1943,1.1846554583,477,123
743,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,8305,1315,428,7.3071340892,6355,4.0343234548,6748,749,316,6.0007897402,4814,4.5317711651,1557,224,9,12.968798616,1541,2.4803239239,566,112
744,2026-2027,4,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,9040,1267,542,6.79257897,7345,3.4504253082,7523,790,420,5.2334686591,5833,3.8672196983,1517,262,34,14.52440947,1512,1.8425141461,477,122
745,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FERMONT,51245108,1819,17,144,5.0408114959,1626,2.8169813448,1703,15,127,4.9344928884,1510,2.9345928992,116,3,1,6.6016786398,116,1.2860033525,2,17
746,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORESTVILLE,51218741,3580,563,154,3.5283819056,2836,1.9003092188,3094,426,124,2.7499214429,2403,2.0309276599,486,45,1,8.4842598308,433,1.1754221196,137,30
747,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA BASSE-CÔTE-NORD,51245140,1272,233,56,2.8368839535,1232,1.160160083,1102,168,49,2.6298021274,1062,1.2157747437,170,0,0,4.1792614379,170,0.8127320261,65,7
748,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MINGANIE,51245116,2775,300,113,4.617447047,2377,2.0982189268,1414,118,45,2.6072752632,1050,2.0628986772,1361,82,2,6.7058988489,1327,2.1261663736,182,68
749,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE PORT-CARTIER,51245132,4333,392,190,6.7686270739,3640,3.3745014499,3890,277,153,4.8154950728,3203,3.5073388663,443,105,51,23.919154126,437,2.4008670226,115,37
750,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES ESCOUMINS,51218733,3067,540,119,4.1612761294,2606,1.963837192,2665,396,93,3.3169402752,2210,2.0938119658,402,25,1,9.7586767551,396,1.2384729237,144,26
751,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CLSC ET HÔPITAL LE ROYER,51228765,7223,1227,477,10.5099257,6008,3.6643570147,5231,584,254,5.8057480511,4023,4.2660892921,1992,640,330,22.863115099,1985,2.4448260565,643,223
752,2026-2027,4,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,HÔPITAL ET CLSC DE SEPT-ÎLES,51232023,6981,848,599,11.141378901,5098,4.7742000676,5008,384,281,6.4747659855,3171,5.4530425032,1973,621,275,22.986486597,1927,3.6571220377,464,318
753,2026-2027,4,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ DE CHIBOUGAMAU,51218501,3240,361,277,5.4208967764,2884,1.2744845123,2295,211,89,2.9006949891,1966,1.4245384028,945,81,13,11.541386831,918,0.9531272694,150,188
754,2026-2027,4,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ DE RADISSON,51218543,145,3,5,2.287908046,145,0.4107164751,145,3,5,2.287908046,145,0.4107164751,0,0,0,,0,,0,0
755,2026-2027,4,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ ISLE-DIEU,51218535,1250,125,81,2.1713291111,1205,0.6088863532,1241,123,80,2.0952609902,1196,0.6022891119,9,1,0,12.660277778,9,1.4855864198,2,1
756,2026-2027,4,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ LEBEL,51218527,1766,205,114,2.9263047376,1736,0.7986728751,1652,194,100,2.0278056901,1622,0.7417274627,114,22,8,15.946659357,114,1.6088961988,11,14
757,2026-2027,4,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ RENÉ-RICARD,51218519,1359,157,119,1.6135771809,1327,0.3986963075,1310,143,112,1.3587822307,1278,0.3951095462,49,1,0,8.4254421769,49,0.492244898,14,7
758,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC DES ÎLES,HÔPITAL DE L'ARCHIPEL,51227783,4645,787,134,4.3731203205,4108,1.5433129801,3673,522,78,3.0699950842,3149,1.6440386719,972,59,3,9.2973785437,959,1.2125671996,265,56
759,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE GRANDE-VALLÉE,51247732,2399,477,56,1.9587939419,1823,0.9909271957,2239,421,49,1.68466292,1671,1.0156242104,160,5,0,5.7949149306,152,0.7194225146,56,7
760,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE MURDOCHVILLE,51221307,796,110,50,2.7827959241,759,1.1618035427,773,104,50,2.7193057352,738,1.182049458,23,0,0,4.9166183575,21,0.4503042328,6,0
761,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,CLSC ET CENTRE DE SERVICES AMBULATOIRES DE PASPÉBIAC,51220978,3924,779,147,4.4245344178,3607,1.9663072575,2901,510,108,3.4553636677,2613,2.1439711698,1023,55,10,7.1728866623,994,1.4992692265,269,39
762,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE CHANDLER,51227775,5183,1039,187,6.541685371,4318,2.6471560908,4325,709,134,4.7248350674,3464,2.8786621921,858,164,28,15.700050829,854,1.7081196331,330,53
763,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL DE GASPÉ,51220903,4695,801,159,6.0421235948,3945,1.7874736657,3800,469,95,3.912570614,3063,2.0131141401,895,190,31,15.083801055,882,1.0038718821,332,64
764,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET CLSC DE SAINTE-ANNE-DES-MONTS,51247799,4245,751,191,5.3386272739,3877,2.006414897,3382,463,122,3.3132024936,3022,2.197035168,863,142,32,13.276039333,855,1.3326669916,288,69
765,2026-2027,4,11,Gaspésie-Îles-de-la-Madeleine,SANTÉ QUÉBEC GASPÉSIE,HÔPITAL ET GROUPE DE MÉDECINE DE FAMILLE UNIVERSITAIRE DE MARIA,51227908,5112,1074,282,8.3388025452,4631,2.1107869071,3731,543,138,3.9307991602,3254,2.3702939971,1381,442,132,20.247753037,1377,1.497543573,531,144
766,2026-2027,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,CHSLD ET HÔPITAL PAUL-GILBERT,51245199,13374,1371,208,2.8839143529,10234,2.0795255738,13310,1368,208,2.8843554554,10170,2.0905371463,64,0,0,2.7921788194,64,0.3297178819,3,0
767,2026-2027,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE MONTMAGNY,51245223,10739,2073,322,6.0227016534,9904,1.7187005811,8338,1170,172,3.0890584273,7506,2.0248925304,2401,525,180,16.210422278,2398,0.7602865814,903,150
768,2026-2027,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE SAINT-GEORGES,51228971,14063,2908,696,8.2896875765,11222,2.9757398661,9621,1263,302,4.9171395905,6803,3.915703652,4442,972,147,15.594344077,4419,1.5286763597,1645,394
769,2026-2027,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔPITAL DE THETFORD,51245231,13416,2478,460,6.7950310367,12049,2.3614507428,10554,1372,241,4.8779264839,9192,2.6960591033,2862,483,31,13.864605268,2857,1.2848948975,1106,219
770,2026-2027,4,12,Chaudière-Appalaches,SANTÉ QUÉBEC CHAUDIÈRE-APPALACHES,HÔTEL-DIEU DE LÉVIS,51227569,25217,5597,1787,8.7226807202,22665,1.5769865676,16769,2164,795,3.666904556,14224,2.0183741095,8448,2118,719,18.758228838,8441,0.8332007134,3433,992
771,2026-2027,4,13,Laval,SANTÉ QUÉBEC LAVAL,HÔPITAL DE LA CITÉ-DE-LA-SANTÉ,51228757,28958,6197,1984,11.513263069,22290,3.88072788,17338,1934,378,6.0792010164,10749,4.8376805594,11620,3619,489,19.621332592,11541,2.9894459848,4263,1606
772,2026-2027,4,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,HÔPITAL DE LANAUDIÈRE ET CENTRE D'HÉBERGEMENT PARPHILIA-FERLAND,51244945,24671,4821,1659,9.1229227973,18978,2.756160247,15889,1562,1019,5.36170803,10252,3.766109079,8782,2116,174,15.927971925,8726,1.5695918965,3259,640
773,2026-2027,4,14,Lanaudière,SANTÉ QUÉBEC LANAUDIÈRE,HÔPITAL PIERRE-LE GARDEUR,51228062,27518,5713,1523,10.397545193,18407,4.1363058891,19416,2282,576,5.9593062995,10324,4.8265373294,8102,3094,376,21.033542027,8083,3.2547087852,3431,947
774,2026-2027,4,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX D'ARGENTEUIL,51245306,6698,1097,250,7.92310922,4861,3.5498139957,5166,582,146,5.0984534026,3343,4.2850901552,1532,400,75,17.448025638,1518,1.9305595813,515,104
775,2026-2027,4,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE RIVIÈRE-ROUGE,51217628,4504,641,276,6.3643844361,3829,3.235011825,3356,370,124,4.4466325652,2719,3.4617424707,1148,150,21,11.970634679,1110,2.6796238739,271,152
776,2026-2027,4,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-AGATHE,51246874,10977,2290,586,10.346113566,8355,4.0628480285,7022,894,163,6.0798692997,4449,5.2484326066,3955,1030,97,17.920719694,3906,2.7124471611,1396,423
777,2026-2027,4,15,Laurentides,SANTÉ QUÉBEC LAURENTIDES,HÔPITAL DE MONT-LAURIER,51217610,5789,1042,307,9.923021823,4708,3.4675891509,4110,500,128,6.3756538929,3050,3.7834227687,1679,473,99,18.606572861,1658,2.8865924474,542,179
