_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
676,2025-2026,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-EST,HÔTEL-DIEU DE SOREL,51229102,13340,2480,711,8.9765864984,10252,3.5218071271,8320,997,187,4.996136652,5293,4.3686664253,5020,1130,138,15.573666722,4959,2.6179099169,1483,524
677,2025-2026,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL ANNA-LABERGE,51229151,14664,3194,1025,14.688147353,11463,2.8307335921,8470,856,186,7.3030526368,5304,4.2772627053,6194,2336,944,24.786912648,6159,1.5850134401,2338,839
678,2025-2026,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL BARRIE MEMORIAL / BARRIE MEMORIAL HOSPITAL,51228005,8274,919,143,6.3676380832,6827,3.0279549745,7003,560,98,4.3297096879,5573,3.0971242798,1271,350,62,17.596286826,1254,2.7205542265,359,45
679,2025-2026,5,16,Montérégie,SANTÉ QUÉBEC MONTÉRÉGIE-OUEST,HÔPITAL DU SUROÎT,51229136,16707,3138,1388,13.055821911,13033,2.3039027639,10312,965,734,4.5330131023,6785,3.1043205601,6395,2138,1232,26.798934411,6248,1.4346910567,2173,654
680,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9113,1967,432,5.3449438531,7521,2.4722603377,6527,894,253,3.7079027288,4961,2.8344878945,2586,75,0,9.4767951362,2560,1.7703029514,1073,179
681,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,4976,757,131,3.5620304685,4586,1.6032468988,4306,508,96,2.7562983176,3921,1.6839048995,670,13,0,8.7403627695,665,1.1276679198,249,35
682,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,4598,666,188,2.3784747596,4280,1.2812785566,4274,568,179,1.9627985754,3964,1.3049892785,324,15,1,7.8618081276,316,0.9838440577,98,9
683,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,5988,1167,230,4.716356231,5223,1.6514878635,4196,543,114,3.1746468197,3464,1.9529336669,1792,72,8,8.326296348,1759,1.0578504201,624,116
684,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,6962,1328,337,5.0523764324,6368,2.2396283937,5332,732,231,3.7472699946,4793,2.4719267682,1630,156,34,9.3215957737,1575,1.5327038801,596,106
685,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5349,1167,137,4.8860618288,4618,1.914630191,3969,583,68,3.0945617424,3260,2.1919982958,1380,103,6,10.03857186,1358,1.2487833415,584,69
686,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,6531,1393,227,4.5280889433,5975,2.142216318,5155,821,146,3.3484876064,4615,2.2773220778,1376,59,0,8.9473076147,1360,1.683750817,572,81
687,2026-2027,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12663,2704,768,6.8409151114,9612,3.3370145536,8757,1223,378,4.9221566873,5764,3.9383809469,3906,343,18,11.142647707,3848,2.4362152056,1481,390
688,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL D'ALMA,51219400,15209,2606,608,4.9422357011,12170,3.0001477677,12009,1578,316,3.9697115358,9035,3.2691318023,3200,52,0,8.5919365451,3135,2.2249417863,1028,292
689,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE CHICOUTIMI,51218394,21228,4009,1277,8.0333504622,18217,2.7852751551,12053,1348,441,4.9458136287,9133,3.6380561639,9175,1064,32,12.089381138,9084,1.9278941607,2661,836
690,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,8904,1612,354,4.7811441175,7768,2.2589233966,7306,1084,215,3.3990397923,6183,2.4406189462,1598,157,26,11.100076658,1585,1.5501388013,528,139
691,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE LA BAIE,51221364,7658,1164,289,5.6975691724,6796,2.8921557207,5854,585,178,4.5207319307,5017,3.1958973379,1804,59,2,9.5164190687,1779,2.0355667978,579,111
692,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,9774,1512,610,6.4500113396,8547,2.750547463,6634,679,180,4.0313935785,5462,3.0057207881,3140,340,29,11.559919055,3085,2.2987624707,833,430
693,2026-2027,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,11250,2384,556,7.2849357284,8618,4.2438470836,7505,1015,227,5.2121967207,5017,4.6849794034,3745,181,0,11.438715769,3601,3.6292509025,1369,329
694,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,29528,3236,2874,8.340026886,24762,2.068620938,16296,642,940,4.8735083252,11606,2.8805017041,13232,1424,311,12.609251982,13156,1.3523935002,2594,1934
695,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DE L'ENFANT-JÉSUS,51233914,26733,4877,3213,9.9149135276,23228,1.8871586974,15001,1730,966,4.2579179907,11589,2.4066898927,11732,2581,478,17.148172141,11639,1.369859357,3147,2247
696,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,15641,3991,488,7.5382707663,11793,2.6417292038,10928,1763,179,4.3089255938,7138,3.179788534,4713,965,45,15.026130738,4655,1.8166663683,2228,309
697,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,17516,4501,529,10.026279148,14478,2.3721468205,9782,1314,204,4.9580655512,6771,3.4390741151,7734,1918,60,16.436579821,7707,1.4347957485,3187,325
698,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,9533,2326,375,7.7008048067,8238,2.0685808988,5012,533,122,3.6936796134,3799,2.4042668392,4521,508,8,12.143120991,4439,1.7812930215,1793,253
699,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,13015,4676,311,7.5244956674,12093,1.9923781664,7033,1771,173,3.8439456056,6135,2.4446271394,5982,561,0,11.851695364,5958,1.5266938011,2905,138
700,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,17285,1634,278,3.1518294282,10809,2.0432820643,16355,1498,258,3.066186878,9885,2.1343878492,930,0,0,4.6579411589,924,1.0686276455,136,20
701,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,5108,1037,166,5.7093770665,4123,2.0060204948,3977,617,60,3.3379794234,3003,2.2187595738,1131,164,24,14.048058257,1120,1.4356138393,420,106
702,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,7307,1053,137,3.2414080106,5949,1.8430554622,6145,673,118,2.6989321942,4812,2.0718483306,1162,16,1,6.1101807229,1137,0.8747605785,380,19
703,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,7992,1266,141,4.7154390154,6035,2.3183173157,6132,661,71,3.5860534446,4221,2.7290728895,1860,75,11,8.4387682198,1814,1.362529401,605,70
704,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,6867,969,76,3.9617427957,4914,2.2500791955,5693,607,55,3.1854705584,3784,2.510069004,1174,33,3,7.7260680485,1130,1.3794584562,362,21
705,2026-2027,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,5785,1101,173,4.8585444156,4906,1.6993071975,4800,769,99,3.2355462963,3923,1.9208836067,985,112,15,12.767570784,983,0.8150302362,332,74
706,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MRC DE COATICOOK,51247617,9061,778,273,2.3715652552,6975,1.7436087216,7793,570,229,2.18232994,5729,1.8202927115,1268,1,1,3.5345864003,1246,1.3910223827,208,44
707,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,9519,2193,282,6.9057043807,7434,3.4946518249,6875,1092,120,4.8787329293,4848,4.0669382563,2644,344,62,12.176290133,2586,2.4217807425,1101,162
708,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,6757,1032,259,4.5773966915,5737,3.1081955823,5904,710,196,3.9992900294,4890,3.3069376278,853,23,0,8.578735183,847,1.9607946347,322,63
709,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,6544,1228,191,5.167603063,5591,2.9661685944,5413,839,124,4.0909282181,4463,3.2211513805,1131,84,4,10.320601238,1128,1.9573138298,389,67
710,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,19532,3026,435,8.74539815,15749,3.2907105213,11045,833,159,6.8183718123,7273,5.3717012695,8487,795,24,11.253234358,8476,1.505075114,2193,276
711,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,18316,4319,2152,11.932597183,15382,3.0616575651,9086,1212,491,6.0229253797,6166,4.6865255703,9230,2033,410,17.750070423,9216,1.9745334201,3107,1661
712,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,12352,2344,375,8.8336398514,9724,3.9182355226,8706,876,123,5.2763386362,6129,4.3959747376,3646,967,96,17.327842918,3595,3.1037532839,1468,252
713,2026-2027,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,16437,2848,928,10.048215341,12026,4.5008385304,11426,1146,368,7.5079440409,7046,5.9196734554,5011,1086,77,15.840500288,4980,2.4933865462,1702,560
714,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,51236297,32697,5107,3158,11.714517192,24348,2.9204798249,18954,1412,876,7.4468024047,10703,4.866276667,13743,3516,291,17.600442104,13645,1.3942164611,3695,2282
715,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHU SAINTE-JUSTINE,51222800,27007,1,776,4.867113053,24178,1.4985251974,16698,1,261,3.9883812433,14008,1.9294689741,10309,80,1,6.2904386674,10170,0.9049499344,0,515
716,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL DE LACHINE,51228310,8612,1522,271,11.332884025,6535,3.4555179376,6557,758,99,4.9828067544,4505,3.7931535948,2055,736,453,31.594420114,2030,2.7062328955,764,172
717,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,14680,1876,1903,14.627836929,12640,1.5846658536,7786,532,402,5.5534082185,5795,2.3411144665,6894,1941,955,24.876386673,6845,0.9442539161,1344,1501
718,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL ROYAL VICTORIA,51223295,20604,3790,548,16.862328984,15966,4.0266336277,11697,893,219,8.6506520665,7207,5.9715230563,8907,3232,1496,27.646205138,8759,2.426357556,2897,329
719,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,L'HÔPITAL DE MONTRÉAL POUR ENFANTS,51223279,26552,5,918,5.3169509097,24950,1.3249954353,20037,1,266,4.30064776,18450,1.5093184282,6515,247,10,8.4426095762,6500,0.8018017094,4,652
720,2026-2027,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,51248201,8991,2555,226,7.9333639195,8473,1.6887100201,6210,1317,193,3.795533727,5694,1.8867472583,2781,731,61,17.173178912,2779,1.2829439047,1238,33
721,2026-2027,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,39472,8108,2198,11.347984274,33706,2.6793888658,15675,1179,262,4.1134732943,10449,3.0682750875,23797,4385,1525,16.113331151,23257,2.504668475,6929,1936
722,2026-2027,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE VERDUN,51218097,18044,3080,929,8.4250010006,15306,2.3600565138,12388,1177,348,4.8797339719,9669,2.9616398628,5656,1281,73,16.189988262,5637,1.3281761871,1903,581
723,2026-2027,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL NOTRE-DAME,51236313,15696,2159,2061,11.995863065,13385,2.1499046404,9749,548,665,5.440202129,7464,2.9546847088,5947,1354,342,22.742649422,5921,1.1354005986,1611,1396
724,2026-2027,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL MAISONNEUVE-ROSEMONT,12934659,29102,5482,1887,11.463035444,19674,4.1834632143,18121,1675,432,5.562582363,8745,5.9150132774,10981,3891,875,21.200045761,10929,2.7979379785,3807,1455
725,2026-2027,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL SANTA CABRINI,51235919,15611,4023,495,12.086476505,11649,3.2200371277,8397,826,178,5.1568868842,4481,4.8923321307,7214,2186,535,20.152426609,7168,2.1746194506,3197,317
726,2026-2027,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,51235307,2194,77,2189,14.945490859,2138,1.3033221599,1016,19,1011,2.9242795822,961,1.2455963117,1178,421,153,25.313530466,1177,1.3504543094,58,1178
727,2026-2027,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,14053,3040,1016,10.011843695,12048,2.8208231887,8315,928,296,5.7818402485,6333,3.5644257593,5738,1045,74,16.141589017,5715,1.9968100515,2112,720
728,2026-2027,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE LASALLE,51224392,11415,1909,397,9.8799740838,8986,3.7902549027,8572,770,143,6.0776013312,6172,4.5344197811,2843,886,277,21.344602728,2814,2.1580638474,1139,254
729,2026-2027,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DOUGLAS,51235190,2281,63,2251,8.1171020264,2120,1.9421436059,1231,39,1205,3.6850652135,1070,1.8998624091,1050,43,0,13.313137566,1050,1.9852301587,24,1046
730,2026-2027,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL DU LAKESHORE,51228278,15905,4073,740,16.595906773,12367,3.1697051068,9183,1090,96,7.0190084032,5691,4.3855188016,6722,2636,1375,29.679015629,6676,2.1332767459,2983,644
731,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,3265,419,76,3.847823124,2960,1.7310368806,3127,388,71,3.6869267669,2822,1.7417164737,138,3,0,7.4936413043,138,1.5126469404,31,5
732,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,4295,688,112,3.3335693959,3418,1.7361953059,4040,605,101,3.2390957096,3163,1.816741578,255,0,0,4.830328976,255,0.7371056645,83,11
733,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,15386,2385,1925,15.07282062,10071,7.405174842,8608,794,361,8.6178359601,3741,8.3481131011,6778,2219,726,23.270593997,6330,6.8479027997,1591,1564
734,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,14537,3096,485,14.049998854,9725,6.4444601828,8054,785,235,8.646569441,3667,7.5048152441,6483,2040,568,20.762820154,6058,5.8026110561,2311,250
735,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,5753,821,330,6.7479031713,4787,2.6141165889,4281,435,175,3.6016494069,3352,2.717835952,1472,294,113,15.898115376,1435,2.3718397213,386,155
736,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,9700,1309,363,9.7485676117,6990,4.9377925608,7030,559,134,5.5372331279,4379,5.4289513714,2670,820,274,20.836837807,2611,4.114052832,750,229
737,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,5064,649,176,5.6354768957,4224,2.4915860427,4496,492,121,4.3256317344,3661,2.5253572946,568,94,20,16.003547046,563,2.2719829288,157,55
738,2026-2027,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,7624,724,168,5.6872224773,5734,3.6534182556,6746,497,127,4.737061345,4868,3.818262177,878,116,10,12.98766325,866,2.7267898383,227,41
739,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA SARRE,51247559,7016,1053,358,4.9484629577,6039,2.3941618829,5445,598,244,3.9404943373,4492,2.5749748318,1571,70,2,8.4420270175,1547,1.8691381168,455,114
740,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TÉMISCAMING-KIPAWA,51247476,2031,276,127,3.2184891132,1862,1.1897895035,1937,250,117,2.6861214364,1768,1.2089270676,94,19,2,14.188661348,94,0.8298404255,26,10
741,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE VILLE-MARIE,51247542,4763,787,320,5.8218900903,4021,3.1192437619,3980,523,234,4.5338643914,3254,3.2317788363,783,90,11,12.368942813,767,2.641813342,264,86
742,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,9057,1081,390,5.2162076295,8190,1.9538873287,6571,501,243,3.4822395543,5736,2.2793571304,2486,204,8,9.7994353938,2454,1.1931315086,580,147
743,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,10333,1653,533,7.3362828371,7869,4.14636492,8410,969,392,6.1162469283,5972,4.672554095,1923,256,9,12.671957301,1897,2.4898537164,684,141
744,2026-2027,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,11152,1586,713,6.7885825662,9066,3.4637200039,9287,989,547,5.2437393369,7208,3.8819504177,1865,321,39,14.481322014,1858,1.8412200993,597,166
745,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FERMONT,51245108,2221,23,169,4.9217303267,1983,2.7379866364,2090,21,152,4.8267024189,1852,2.8427980262,131,3,1,6.4378244275,131,1.2562256149,2,17
746,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORESTVILLE,51218741,4467,719,192,3.5492468846,3549,1.8962251495,3880,551,155,2.7811428981,3024,2.0241319444,587,53,3,8.6263226387,525,1.1594820106,168,37
747,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA BASSE-CÔTE-NORD,51245140,1613,290,78,2.8749566026,1555,1.1442043587,1399,208,69,2.6848592248,1342,1.1950457443,214,0,0,4.1176960021,213,0.82387976,82,9
748,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MINGANIE,51245116,3455,372,153,4.4202515678,2977,2.035987758,1747,154,58,2.5616471093,1305,2.014952533,1708,87,2,6.3212948868,1672,2.0524058014,218,95
749,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE PORT-CARTIER,51245132,5369,501,235,6.4371493243,4525,3.2761287907,4845,364,192,4.6749696709,4007,3.39539431,524,122,58,22.730585242,518,2.3535478335,137,43
750,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES ESCOUMINS,51218733,3868,667,153,4.2769599563,3298,1.9912633077,3357,488,118,3.3472837851,2793,2.1155729602,511,39,6,10.384441183,505,1.3037447745,179,35
751,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CLSC ET HÔPITAL LE ROYER,51228765,8858,1515,591,10.45139952,7378,3.658439806,6382,714,303,5.8348472701,4913,4.2422225049,2476,783,384,22.35076804,2465,2.4949004958,801,288
752,2026-2027,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,HÔPITAL ET CLSC DE SEPT-ÎLES,51232023,8620,1067,733,11.105833688,6273,4.809150991,6198,497,335,6.5205926643,3914,5.5338509198,2422,755,324,22.83965857,2359,3.6067450897,570,398
753,2026-2027,5,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ DE CHIBOUGAMAU,51218501,4154,466,338,5.5621617718,3661,1.3506643601,2943,270,116,3.0065156492,2480,1.5225577957,1211,109,17,11.772951647,1181,0.9897027002,196,222
754,2026-2027,5,10,Nord-du-Québec,SANTÉ QUÉBEC BAIE-JAMES,CENTRE DE SANTÉ DE RADISSON,51218543,211,7,9,2.4836901001,211,0.3991692996,211,7,9,2.4836901001,211,0.3991692996,0,0,0,,0,,0,0
